x_shift,intercept,x,x^2,x^3,x^4,x^5,degree,laser energy,gate delay
600.0,305.51723223880043,-4.222163103790968,-0.011737148691887318,0.0001263120632207614,6.278560730229613e-08,-6.374884005959546e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,324.08244973020874,-1.199381060942484,-0.008574005324831383,4.241831961959091e-05,4.0669242962989206e-08,-2.2131792249151857e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,468.2691560348547,-3.9137992352798716,-0.014323091401756895,0.00010866531831973201,6.757394552050419e-08,-5.27244379055218e-10,5,5,2500
600.0,262.68228855234577,-2.4248715070511646,-0.002119292121156046,7.61866491876971e-05,2.3115081947533984e-09,-3.9164178235445445e-10,5,5,2500
600.0,460.6258563106721,0.5487674764483351,-0.015148662893366907,-2.6876600140736518e-06,7.757621985047936e-08,0.0,4,5,2500
600.0,121.57670911547731,2.8256711651604247,0.006284567822430795,-8.692426420849854e-05,-4.257973005198653e-08,4.4611416762796963e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,598.9145377508736,-0.28584114378161346,-0.019993899856975635,3.836428026330535e-06,9.953287955435297e-08,0.0,4,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,39.96229592033787,-0.34255915850426194,0.012242541956354828,3.874932787563208e-06,-8.703440410075321e-08,0.0,4,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,541.5186807206434,-5.4928226311079005,-0.01508670404233071,0.00015218059277895648,7.403489534257847e-08,-7.489182362378151e-10,5,5,2500
