x_shift,intercept,x,x^2,x^3,x^4,x^5,degree,laser energy,gate delay
600.0,0,0,0,0,0,0,0,5,1500
600.0,200.6757844924951,-2.0285663108349974,-0.003744832056116973,5.5268125260294657e-05,1.3454097807712932e-08,-2.6546107679963106e-10,5,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,538.7828769827461,-4.146898334787135,-0.021685830204562065,0.00013637743758565716,1.0843735099148283e-07,-6.910821453701416e-10,5,5,1500
600.0,314.4135762296493,-1.647461162462874,-0.007880067770300044,5.034893120371347e-05,3.3986980542442e-08,-2.5140440240167123e-10,5,5,1500
600.0,347.97330001467986,-1.805935717745137,-0.009349643147435678,5.734169552238745e-05,4.358437203256914e-08,-2.854710078483943e-10,5,5,1500
600.0,484.48000548439916,-2.718101926727356,-0.01460413976151613,7.767954348758903e-05,7.18135931615332e-08,-3.811269146216125e-10,5,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,0,5,1500
600.0,-13.814557795847335,2.0602799665635736,0.012267946620608932,-6.533516152990498e-05,-8.540960106383532e-08,3.416439594187257e-10,5,5,1500
